,Path,Canonical,Transcript,Predict
203,110529,b ing 4 q ie 3 k uo 4 d a 4 l e 5 t a 1 d e 5 y an 3 j ie 4 sh i 3 t a 1 x iong 1 j in 1 k uo 4 d a 4,b ing 4 q ie 3 k uo 4 d a 4 l e 5 t a 1 d e 5 y an 3 j ie 4 sh i 3 t a 1 x iong 1 j in 1 k uo 4 d a 4,b ing 3 q 3 k 3 3 3 d a 3 d 3 d y 3 j i 3 t x 3 zh ing h 3 d 4
204,110530,x iang 3 x iang 4 l i 4 g ao 1 y van 3 t ong 2 q ing 2 x in 1 n ong 2 zh i 4,x iang 3 x iang 4 l i 4 g ao 1 y van 3 t ong 2 q ing 2 x in 1 n ong 2 zh i 4,x en 2 sh g ao y 1 t ch ing s m ong 2 i 4
205,110531,t ong 2 sh i 2,t ong 2 sh i 2,t u 2
206,110532,k uo 4 d a 4 l e 5 d e 5 t ong 2 q ing 2 x in 1 j ia 1 sh ang 4 k uo 4 d a 4 l e 5 d e 5 n eng 2 l i 4,k uo 4 d a 4 l e 5 d e 5 t ong 2 q ing 2 x in 1 j ia 1 sh ang 4 k uo 4 d a 4 l e 5 d e 5 n eng 2 l i 4,k uo 4 d 4 d e 4 t 2 zh 4 s j 1 sh 4 d 4 d e l 4
207,110533,s ui 4 ch an 3 sh eng 1 l e 5 y i 2 g e 4 k ong 1 q ian 2 d e 5 sh e 4 h ui 4 h ua 4 d e 5 x in 1 d ao 4 d e 2,s ui 4 ch eng 2 sh eng 1 l e 5 y i 2 g e 4 k ong 1 q ian 2 d e 5 sh e 4 h ui 4 h ua 4 d e 5 x in 1 d ao 4 d e 2,iui 4 ch sh e y i 4 g e 5 k en j d e sh e 2 h ui 4 d e s ing 4 d ao 4 d e 4
208,110534,g u 3 d ai 4 d e 5 r en 2 y in 1 w ei 4 x iang 3 q iu 2 d e 2 g an 3 q ing 2 sh ang 4 d e 5 an 1 w ei 4,g u 3 d ai 4 d e 5 r en 2 y in 1 w ei 4 x iang 3 q iu 2 d e 2 g an 3 q ing 2 sh ang 4 d e 5 an 1 w ei 4,g u 4 d 4 d e 4 v 4 q 4 d g e 4 ch 4 sh eng 4 d e g ei 4
209,110535,b u 4 x i 1 x i 1 sh eng 1 l i 3 zh i 4 sh ang 4 d e 5 y ao 1 q iu 2 zh uan 1 k ao 4 x in 4 x in 1 b u 2 w en 4 zh eng 4 j v 4,b u 4 x i 1 x i 1 sh eng 1 l i 3 zh i 4 sh ang 4 d e 5 y ao 1 q iu 2 zh uan 1 a 1 zh uan 1 k ao 4 x in 4 x in 1 b u 2 w en 4 zh eng 4 j v 4,4 s i s i 4 sh eng 4 l 4 zh i 5 sh 4 d e 5 e 4 zh uo 3 zh 4 e 4 zh 4 k 4 s 4 x b u 5 zh e 4 zh i 4
210,110536,y v 2 sh i 4 x in 4 g ui 3 x in 4 sh en 2 x in 4 sh ang 4 d i 4 x in 4 t ian 1 t ang 2 x in 4 j ing 4 t u 3 x in 4 d i 4 y v 4,y v 2 sh i 4 x in 4 g ui 3 x in 4 sh en 2 x in 4 sh ang 4 d i 4 x in 4 t ian 1 t ang 2 x in 4 j ing 4 t u 3 x in 4 d i 4 y v 4,y v sh i sh 4 g 4 s 4 sh s sh j i 4 sh 4 4 t i j in t 4 s q i 4 y 4
211,110537,j in 4 sh i 4 k e 1 x ve 2 b ian 4 b u 4 n eng 2 zh e 4 y ang 4 zh uan 1 k ao 4 x in 4 x in 1 l e 5,j in 4 sh i 4 k e 1 x ve 2 b ian 4 b u 4 n eng 2 zh e 4 y ang 4 zh uan 1 k ao 4 x in 4 x in 1 l e 5,zh i en 4 sh i 4 kh sh b ian 4 b u 4 zh e y 4 zh 4 k ao 4 s 2 s ing 2 e 5
212,110538,k e 1 x ve 2 b ing 4 b u 4 f ei 3 b o 2 g an 3 q ing 2 sh ang 4 d e 5 an 1 w ei 4,k e 1 x ve 2 b ing 4 b u 4 b u 4 f ei 3 f ei 3 b o 2 g an 3 g an 3 q ing 2 sh ang 4 d e 5 an 1 w ei 4,k e 4 sh 4 d ing b u f ei 4 f ui 4 g uo g 4 e g en j 4 sh 4 d e er ei 4
213,110539,k e 1 x ve 2 zh i 3 y ao 1 q iu 2 y i 2 q ie 4 x in 4 y ang 3 x v 1 y ao 4 j ing 1 d e 5 q i 3 l i 3 zh i 4 d e 5 p ing 2 p an 4,k e 1 x ve 2 zh i 3 y ao 1 q iu 2 y i 2 q ie 4 y i 2 q ie 4 y i 2 q ie 4 x in 4 y ang 3 x v 1 y ao 4 j ing 1 d e 5 q i 3 l i 3 zh i 4 d e 5 p ing 2 p an 4,k e 4 sh 4 zh i e 3 zh 4 i 4 q 4 y i 4 q 4 d i 4 j e s 4 v 4 zh ing d e 5 j i 4 i 4 j i 4 d e p ing p 4
214,110540,x v 1 y ao 4 y ou 3 ch ong 1 f en 4 d e 5 zh eng 4 j v 4 f an 2 m ei 2 y ou 3 ch ong 1 f en 4 zh eng 4 j v 4 d e 5,x v 1 y ao 4 y ou 3 ch ong 1 ch ong 1 f en 4 d e 5 zh eng 4 j v 4 f an 2 m ei 2 y ou 3 ch ong 1 f en 4 zh eng 4 j v 4 d e 5,x v y 4 ch 4 4 f ui 4 d e zh eng 4 zh v f an m ei 4 y 4 ch ong 4 f ui zh e zh v 4 d 5
215,110541,zh i 3 k e 3 c un 2 y i 2 b u 4 z u 2 x in 4 y ang 3,zh i 3 k e 3 c un 2 y i 2 b u 4 z u 2 x in 4 y ang 3,sh i 4 k sh 4 b u ssh 3
216,110542,h e 4 k en 3 l i 2 sh uo 1 d e 5 z ui 4 h ao 3,h e 4 k en 3 l i 2 sh uo 1 d e 5 z ui 4 h ao 3,h h e 4 k een 4 sh uo 4 d e s x h ao 5
217,110543,b i 4 x v 1 y ao 4 y an 2 g e 2 d e 5 b u 4 x in 4 r en 4 y i 2 q ie 4 m ei 2 y ou 3 ch ong 1 f en 4 zh eng 4 j v 4 d e 5 d ong 1 x i 1,b i 4 x v 1 y ao 4 y an 2 g e 2 d e 5 b u 4 x in 4 r en 4 y i 1 y i 2 q ie 4 m ei 2 y ou 3 ch ong 1 f en 4 zh eng 4 j v 4 d e 5 d ong 1 x i 1,b v x v y 4 g 4 d e b u sh 4 i 4 j ie 4 ch eng 4 en 4 zh e 4 zh i 4 d e 4 zh ong x i 4
218,110544,f ang 1 c ai 2 k e 3 w ang 4 y ou 3 ch eng 2 j i 4 n a 4 m e 5,f ang 1 c ai 2 k e 3 w ang 4 y ou 3 ch eng 2 j i 4 n a 4 m e 5,f ang 4 s 4 h 4 ch j i 4 m 5
219,110545,w o 3 d ui 4 y v 2 r en 2 sh eng 1 d e 5 q i 2 m i 4 d e 5 j ie 3 j ve 2,w o 3 d ui 4 y v 2 r en 2 sh eng 1 d e 5 q i 2 m i 4 d e 5 j iu 1 j i 1 j v 2,w o b u v 4 sh d q i 4 j i q i 4 zh v 2
220,110546,n an 2 d ao 4 j iu 4 k e 3 y i 3 b u 2 y ong 4 zh e 4 y ang 4 y an 2 g e 2 d e 5 t iao 2 j ian 4 m a 5,n a 4 n a 4 d ao 4 j iu 4 k e 3 y i 3 b u 2 y ong 4 zh e 4 y ang 4 zh e 4 y ang 4 y an 2 g e 2 d e 5 t iao 2 j ian 4 m a 5,4 4 d 4 ch 4 h 4 b u vn 4 zh 4 zh 4 4 g 4 d 4 q j 4 5
221,110547,zh e 4 zh eng 4 sh i 4 sh i 2 f en 1 z un 1 zh ong 4 w o 3 m en 5 d e 5 j ing 1 sh en 2 sh ang 4 d e 5 y ao 1 q iu 2,zh e 4 zh eng 4 sh i 4 sh i 2 f en 1 en 1 z un 1 zh ong 4 w o 3 m en 5 d e 5 j ing 1 sh en 2 sh ang 4 d e 5 y ao 1 q iu 2,zh ui 4 zh 4 sh 4 zh ong u 4 d e 4 zh ing 4 sh 4 sh d 5 4 zh 2
222,110548,w o 3 m en 5 m ai 3 y i 4 m u 3 t ian 2 m ai 4 er 4 j ian 1 w u 1 sh ang 4 q ie 3 y ao 4 y i 4 zh ang 1 q i 4 j v 4,w o 3 m en 5 m ai 3 y i 4 m u 3 t ian 2 m ai 4 er 4 j ian 1 w u 1 sh ang 4 q ie 3 y ao 4 y i 4 zh ang 1 q i 4 j v 4,w o m 4 i 4 j 4 er 4 j 4 sh ang 4 j i i 4 zh t i j v 4
223,110549,g uan 1 y v 2 r en 2 sh eng 1 d e 5 z ui 4 g ao 1 x i 1 w ang 4 d e 5 g en 1 j v 4,g uan 1 y v 2 r en 2 r en 2 sh eng 1 d e 5 z ui 4 g ao 1 x i 1 x i 1 w ang 4 d e 5 g en 1 j v 4,k 4 r r 4 sh d e 4 i 4 g e 4 s i 4 d e 5 g 2 zh v 4
224,110550,q i 3 k e 3 m ei 2 y ou 3 zh eng 4 j v 4 j iu 4 h u 2 l uan 4 x in 4 y ang 3 m a 5,q i 3 k e 3 m ei 2 y ou 3 zh eng 4 j v 4 j iu 4 h u 2 l uan 4 x in 4 y ang 3 m a 5,h j 4 k e m ei y 3 zh eng 4 zh j iu 3 3 3 s yiao 5
225,110551,zh e 4 zh ong 3 n a 2 zh eng 4 j v 4 l ai 2 d e 5 t ai 4 d u 4,zh e 4 zh ong 3 n a 2 zh eng 4 j v 4 l ai 2 d e 5 t ai 4 d u 4,zh 4 zh ong 4 4 q 4 r 4 d 4 t 4 b u 4
226,110552,k e 3 y i 3 ch eng 1 w ei 2 j in 4 sh i 4 z ong 1 j iao 4 d e 5 l i 3 zh i 4 h ua 4,k e 3 y i 3 ch eng 1 w ei 2 j in 4 sh i 4 z ong 1 j iao 4 d e 5 l i 3 zh i 4 h ua 4,k e zh 4 j ing x t 4 b 4 v j 4
227,110553,c ong 2 q ian 2 r en 2 l ei 4 sh ou 4 z i 4 r an 2 d e 5 zh i 1 p ei 4,c ong 2 q ian 2 c ong 2 q ian 2 r en 2 l ei 4 sh ou 4 z i 4 r an 2 d e 5 zh i 1 p ei 4,sh ong 1 ch 4 s eng 4 q 4 b ei 4 sh uo 4 4 4 d e zh i 4 p 4
228,110554,b u 4 n eng 2 t an 4 t ao 3 z i 4 r an 2 j ie 4 d e 5 m i 4 m i 4,b u 4 n eng 2 t an 4 t ao 3 z i 4 r an 2 j ie 4 d e 5 m i 4 m i 4,b u 4 m t 1 t j i 4 t 4 d 4
229,110555,m ei 2 y ou 3 n eng 2 l i 4 d i 3 k ang 4 z i 4 r an 2 d e 5 c an 2 k u 4,m ei 2 y ou 3 n eng 2 l i 4 d i 3 k ang 4 z i 4 r an 2 d e 5 c ai 2 k u 4,b ei 4 q v k s 4 d f 4 h u 4
230,110556,s uo 3 y i 3 d ui 4 y v 2 z i 4 r an 2 ch ang 2 h uai 2 zh e 5 w ei 4 j v 4 zh i 1 x in 1,s uo 3 y i 3 d ui 4 y v 2 z i 4 r an 2 ch ang 2 h uai 2 zh e 5 w ei 4 j v 4 zh i 1 x in 1,s 3 3 d v 4 s 4 ch h 4 zh w q v 4 q i s 1
231,110557,b ai 4 w u 4 b ai 4 ch u 4 sh eng 5 p a 4 g ui 3 j ing 4 sh en 2 x iao 3 x in 1 y i 4 y i 4 zh ao 1 sh i 4 sh ang 4 d i 4,b ai 4 w u 4 b ai 4 ch u 4 sh eng 5 p a 4 k ui 1 j ing 4 sh en 2 x iao 3 x in 1 y i 4 y i 4 zh ao 1 sh i 4 zh ang 1 d i 4,g 4 m 4 zh 4 eng 4 ao 4 k 4 zh 4 sh x iao 4 sh y i y i q iao 4 sh zh j i 4
232,110558,d u 1 sh i 4 y in 1 w ei 4 r en 2 l ei 4 b u 4 x in 4 r en 4 z i 4 j i 3 d e 5 n eng 2 l i 4,d ou 1 sh i 4 y in 1 w ei 4 r en 2 l ei 4 b u 4 x in 4 r en 4 z i 4 z i 4 j i 3 d e 5 n eng 2 l i 4,bd ou 1 sh 4 w 4 ei 4 4 sh 4 s 4 l 4 j 4 d 5 4
233,110559,b u 4 n eng 2 b u 4 y i 1 k ao 4 y i 4 zh ong 3 ch ao 1 z i 4 r an 2 d e 5 sh i 4 l i 4,b u 4 n eng 2 b u 4 y i 1 k ao 4 y i 4 zh ong 3 a 1 ch ao 1 ch ao 1 z i 4 r an 2 d e 5 sh i 4 e 1 sh i 4 l i 4,b u 4 b u 4 kh i zh ong 4 d 4 zh 4 zh 4 v 4 4 d 4 sh i g 5 sh i l v 4
234,110560,x ian 4 d ai 4 d e 5 r en 2 b ian 4 b u 4 t ong 2 l e 5,x ian 4 d ai 4 d e 5 r en 2 b ian 4 b u 4 t ong 2 l e 5,x 1 t 4 b b u 4 t u 5
235,110561,r en 2 d e 5 zh i 4 l i 4 j v 1 r an 2 zh eng 1 f u 2 l e 5 z i 4 r an 2 j ie 4 d e 5 w u 2 sh u 4 zh i 4 l i 4,r en 2 d e 5 zh i 4 l i 4 j v 1 r an 2 zh eng 1 f u 2 l e 5 z i 4 r an 2 j ie 4 d e 5 w u 2 w u 2 sh u 4 zh i 4 l i 4,r 1r 4 d s l 4 j v 4 4 zh eng 4 f u 4 r 4 q d 4 b 4 sh 4 q 4 l 4
236,110562,sh ang 4 k e 3 y i 3 f ei 1 x ing 2 w u 2 ai 4 x ia 4 k e 3 y i 3 q ian 2 x ing 2 h ai 3 d i 3,sh ang 4 k e 3 y i 3 f ei 1 x ing 2 w u 2 ai 4 ai 4 x ia 4 k e 3 k e 3 y i 3 q ian 2 x ing 2 h ai 3 d i 3,sh eng 4 g 4 f ei 4 s ing 4 4 er 4 x 4 k 3 s i 3 i 4 j ian 4 s ing 4 ai 4 j i 3
237,110563,y van 3 k e 3 y i 3 k ui 1 s uan 4 x ing 1 ch en 2 j in 4 k e 3 y i 3 g uan 1 ch a 2 j i 2 w ei 1,y i 1 y van 3 k e 3 y i 3 k ua 4 y i 3 k ui 1 s uan 4 x ing 1 ch en 2 j in 4 k e 3 y i 3 g uan 1 ch a 2 j i 2 w ei 1,y 1 y v y 4 k 3 g uo 3 k ui 4 f ong 3 s i 4 ch zhj in k 3 3 y 4 g ch 4 j 4 w ei 1
238,110564,t a 1 b u 4 n eng 2 b u 4 z un 1 zh ong 4 z i 4 j i 3 l e 5,t a 1 b u 4 n eng 2 b u 4 z un 1 zh ong 4 z i 4 j i 3 l e 5,t 4 b u 4 m 4 b u 4 ch 4 z i 4 j 4 l 5
239,110565,y i 2 g e 4 sh ao 4 n ian 2 d e 5 g e 2 m ing 4 sh i 1 r en 2 z eng 1 zh e 4 y ang 4 d e 5 g e 1 ch ang 4,y i 2 g e 4 sh ao 4 n ian 2 d e 5 g e 2 m ing 4 sh i 1 r en 2 z eng 1 zh e 4 y ang 4 d e 5 g e 1 ch ang 4,y 4 g 4 sh 4 d e 4 g ui 4 m 4 4 x 4 r 2 zh eng 4 z zh 4 d 4 g ui 4 zh 4
240,110566,w o 3 d u 2 z i 4 f en 4 d ou 4 sh eng 4 b ai 4 w o 3 d u 2 z i 4 ch eng 2 d ang 1,w o 3 d u 2 z i 4 f en 4 d ou 4 d uo 1 ch eng 2 b ai 4 w o 3 d u 2 z i 4 ch eng 2 d ang 1,wo 3 zh u i 4 f zh u zh u 4 ch eng 4 b 4 z u 4 s i 4 zh eng 4 d ang 1
241,110567,w o 3 y ong 4 b u 5 zh ao 2 sh ei 2 l ai 2 f ang 4 w o 3 z i 4 y ou 2,w o 3 y ong 4 b u 5 zh ao 2 sh ei 2 l ai 2 f ang 4 w o 3 z i 4 y ou 2,w o ong b u zh sh ai 4 f ang 4 s i 2
242,110568,zh e 4 sh i 4 x ian 4 d ai 4 r en 2 h ua 4 d e 5 z ong 1 j iao 4,zh e 4 sh i 4 x ian 4 d ai 4 r en 2 h ua 4 d e 5 z ong 1 j iao 4,zh ui 4 sh sh eng d ai u d e u ong zh 4
243,110569,x in 4 r en 4 t ian 1 b u 4 r u 2 x in 4 r en 4 r en 2 k ao 4 sh ang 4 d i 4 b u 4 r u 2 k ao 4 z i 4 j i 3,x in 4 r en 4 x in 4 r en 4 t ian 1 b u 4 r u 2 x in 4 r en 4 r en 2 k ao 4 sh ang 4 d i 4 b u 4 r u 2 k ao 4 z i 4 j i 3,x 4 r 4 q 4 r 4 zh ian 4 g u 4 r 4 sh 4 lr 4 r gh ua 4 sh 4 zh 4 d 4 4 k 4 4 r 4 x i 4 zh 5
244,110570,w o 3 m en 5 x ian 4 z ai 4 b u 4 w ang 4 x iang 3 sh en 2 m e 5 t ian 1 t ang 2 t ian 1 g uo 2 l e 5,w o 3 m en 5 x ian 4 z ai 4 b u 4 w ang 4 x iang 3 sh en 2 m e 5 sh en 2 m e 5 sh en 2 m e 5 t ian 1 t ang 2 t ian 1 g uo 2 l a 5,g o 2 4 e g 4 s 4 sh sh sh eng 4 t 4 ch g 5
245,110571,w o 3 m en 5 y ao 4 z ai 4 zh e 4 g e 5 sh i 4 j ie 4 sh ang 4 j ian 4 z ao 4 r en 2 d e 5 l e 4 g uo 2,w o 3 m en 5 y ao 4 z ai 4 zh e 4 g e 5 sh i 4 j ie 4 sh ang 4 j ian 4 z ao 4 r en 2 d e 5 l e 4 g uo 2,o 3 m y 4 s 4 j i 4 g e 5 sh i 4 sh j 4 4 d e 4 uo 2
246,110572,w o 3 m en 5 b u 4 w ang 4 x iang 3 z uo 4 b u 4 s i 3 d e 5 sh en 2 x ian 1 l e 5,w o 3 m en 5 b u 4 w ang 4 x iang 3 z uo 4 b u 4 s i 3 d e 5 sh en 2 x ian 1 l e 5,w o 3 b u 4 sh 4 uo 4 w u 4 sh i 4 d sh i 4 sh 5
247,110573,w o 3 m en 5 y ao 4 z ai 4 zh e 4 g e 5 sh i 4 j ie 4 sh ang 4 z uo 4 g e 4 h uo 2 p o 1 j ian 4 q van 2 d e 5 r en 2,w o 3 m en 5 y ao 4 s i 4 z ai 4 zh e 4 zh e 4 g e 5 sh i 4 j ie 4 sh ang 4 z uo 4 g e 4 h uo 2 p o 1 j ian 4 q van 2 d e 5 r en 2,o 3 4 4 x zh e gzh 4 sh i sh 4 4 g e 5 h 4 p 4 j q d e 2
248,110574,w o 3 m en 5 b u 4 w ang 4 x iang 3 sh en 2 m e 5 s i 4 ch an 2 d ing 4 l iu 4 sh en 2 t ong 1 l e 5,w o 3 m en 5 b u 4 w ang 4 x iang 3 sh en 2 m e 5 sh en 2 m e 5 s i 4 sh an 4 d ing 4 l iu 4 sh en 2 t ong 1 l e 5,w o 3 e 3 b u w 4 s sh i 4 sh 4 s i sh d ing 4 iu 4 sh 4 t l 5
249,110575,w o 3 m en 5 y e 3 x v 3 b u 4 q ing 1 y i 4 x in 4 y ang 3 sh ang 4 d i 4 d e 5 w an 4 n eng 2 l e 5,w o 3 m en 5 y e 3 x v 3 b u 4 q ing 1 y i 4 x in 4 y ang 3 sh ang 4 d i 4 d e 5 y ang 3 sh ang 4 d i 4 d e 5 w an 4 n eng 2 l e 5,w o 5 sh 4 3 j in 4 y i x in 4 sh j i 4 d e 5 g 4 sh j i 4 d e 4 w 4 l 5
250,110576,w o 3 m en 5 q ve 4 x in 4 y ang 3 k e 1 x ve 2 d e 5 f ang 1 f a 3 sh i 4 w an 4 n eng 2 d e 5,w o 3 m en 5 q ve 4 x in 4 y ang 3 k e 1 x ve 2 k e 1 x ve 2 d e 5 f ang 1 f a 3 sh i 4 w an 4 n eng 2 d e 5,w o 3 3 ch x 4 k e 3 sh ui 5 k e 4 sh 5 d e 5 4 f sh 4 w 4 d e 5
251,110577,r en 2 d e 5 j iang 1 l ai 2 sh i 4 b u 4 k e 3 x ian 4 l iang 4 d e 5,r en 2 d e 5 j iang 1 l ai 2 sh i 4 b u 4 k e 3 x iang 4 y ang 2 d e 5,r d 4 j 4 sh 4 u 4 h 4 x 4 4 5
252,110578,w o 3 m en 5 y e 3 x v 3 b u 2 x in 4 l ing 2 h un 2 d e 5 b u 2 m ie 4 l e 5,w o 3 m en 5 y e 3 x v 3 b u 2 x in 4 l ing 2 h un 2 l ing 2 h un 2 l ing 2 h un 2 d e 5 b u 2 m ie 4 l e 5,w o 5 sh b x in l 4 h 4 l h 4 h d e 5 b u v l e 5
253,110579,w o 3 m en 5 q ve 4 x in 4 r en 2 g e 2 sh i 4 sh en 2 sh eng 4 d e 5 r en 2 q van 2 sh i 4 sh en 2 sh eng 4 d e 5,w o 3 m en 5 q ve 4 x in 4 r en 2 g e 2 sh i 4 sh en 2 sh eng 4 d e 5 r en 2 q van 2 sh i 4 sh en 2 sh eng 4 d e 5,w o m 5 zh 4 sh in e 2 g e sh 5 sh sh 2 d e 5 ch 4 sh 5 sh sh d e 5
254,110580,zh e 4 sh i 4 j in 4 sh i 4 z ong 1 j iao 4 d e 5 r en 2 h ua 4,zh e 4 sh i 4 j in 4 sh i 4 z ong 1 j iao 4 d e 5 r en 2 h ua 4,bzh sh 4 zh vn sh s ong j 4 b e ua 4
255,110581,d an 4 z ui 4 zh ong 4 y ao 4 d e 5 y ao 4 s uan 4 j in 4 sh i 4 d ao 4 d e 2 z ong 1 j iao 4 d e 5 sh e 4 h ui 4 h ua 4,d an 4 z ui 4 zh ong 4 y ao 4 d e 5 z ui 4 zh ong 4 y ao 4 d e 5 y ao 4 s uan 4 j in 4 sh i 4 d ao 4 d e 2 z ong 1 j iao 4 d e 5 sh e 4 h ui 4 h ua 4,r 4 4 zh 4 d 4 ui 4 zh 4 d 4 4 4 zh ing 4 sh i 4 t 4 d zh 4 d 4 sh 4 u 4 1
256,110582,g u 3 d ai 4 d e 5 z ong 1 j iao 4 d a 4 d i 3 zh u 4 zh ong 4 g e 4 r en 2 d e 5 zh eng 3 j iu 4,g u 3 d ai 4 d e 5 z ong 1 z ong 1 j iao 4 d a 4 d i 3 zh u 4 zh ong 4 k e 1 zh u 4 zh ong 4 g e 4 zh u 4 zh ong 4 g e 4 r en 2 d e 5 zh eng 3 j iu 4,g u 4 d 4 sh zh 4 d 5 d zh u 4 zh 4 k zh i 4 zh 4 5 zh sh 4 zh 4 zh 4 zh 4
257,110583,g u 3 d ai 4 d e 5 d ao 4 d e 2 y e 3 d a 4 d i 3 zh u 4 zh ong 4 g e 4 r en 2 d e 5 x iu 1 y ang 3,g u 3 d ai 4 d e 5 d e 5 g u 3 d ai 4 d e 2 d ao 4 d e 5 y e 3 d a 4 d i 3 d a 4 d i 3 zh u 4 zh ong 4 g e 4 r en 2 d e 5 x iu 1 y ang 3,gk u 4 d 4 d 4 z 4 u 4 d 4 zh 4 d 4 d 4 d 4 j 4 zh 4 zh 4 zh g 3 r d 4 3
258,110584,s ui 1 r an 2 y e 3 y ou 3 z i 4 m ing 4 p u 3 d u 4 zh ong 4 sh eng 1 d e 5 z ong 1 j iao 4,s ui 1 r an 2 y e 3 y ou 3 z i 4 m ing 4 p u 3 p u 3 d u 4 zh ong 4 sh eng 1 d e 5 z ong 1 j iao 4,sh 4 y i 4 b u 4 f u 3 d u zh sh eng 4 d e 4 j iao 4
259,110585,s ui 1 r an 2 y e 3 y ou 3 z i 4 m ing 4 j ian 1 j i 4 t ian 1 x ia 4 d e 5 d ao 4 d e 2,s ui 1 r an 2 y e 3 y ou 3 z i 4 m ing 4 j i 4 j ian 1 j i 4 t ian 1 x ia 4 d e 5 d ao 4 d ao 4 d e 2,u 4 4 i ing i 4 q ian 4 j i t 4 d 4 d 4 d 4 d 4
260,110586,r an 2 er 2 zh ong 1 k u 3 y v 2 w u 2 f a 3 x ia 4 sh ou 3 w u 2 l i 4 sh i 2 x ing 2,r an 2 er 2 zh ong 1 k u 3 y v 2 w u 2 f a 3 x ia 4 sh ou 3 w u 2 l i 4 sh i 2 x ing 2,r r 4 g 4 t ong 3 k h u 3 y v v 3 w 3 f x 4 sh 3 3 4 sh i s 4
261,110587,zh i 3 h ao 3 r eng 2 j iu 4 h ui 2 d ao 4 g e 4 r en 2 d e 5 sh en 1 x in 1 sh ang 4 y ong 4 g ong 1 f u 5,zh i 3 h ao 3 r eng 2 j iu 4 h ui 2 d ao 4 g e 4 r en 2 d e 5 sh en 1 x in 1 sh ang 4 y ong 4 g ong 1 f u 5,q i h ao 4 j u 4 h u 4 d 4 g 5 4 d sh s 4 sh 4 4 b ing 4 f u 5
262,110588,z uo 4 n a 4 x iang 4 n ei 4 d e 5 x iu 1 y ang 3,z uo 4 n a 4 x iang 4 n ei 4 d e 5 z ui 4 y ang 3,h uo x 4 d s u 3
263,110589,y ve 4 x iang 4 n ei 4 z uo 4 g ong 1 f u 5 y ve 4 k an 4 b u 2 j ian 4 w ai 4 m ian 4 d e 5 x ian 4 sh i 2 sh i 4 j ie 4,y ve 4 x iang 4 n ei 4 z uo 4 g ong 1 f u 5 y ve 4 k an 4 b u 2 j ian 4 w ai 4 a 5 w ai 4 w ai 4 m ian 4 d e 5 x ian 4 sh i 2 sh i 4 x ian 4 sh i 2 sh i 4 j ie 4,4 g ong v 4 k j 4 d x sh sh 4 sh sh i 4 i 4
264,110590,y ve 4 z ai 4 n a 4 b u 4 k e 3 zh uo 1 m o 1 d e 5 x in 1 x ing 4 sh ang 4 w an 2 b a 3 x i 4,y ve 4 z ai 4 n a 4 b u 4 k e 3 k e 3 zh uo 1 m o 1 d e 5 x in 1 x in 1 x ing 4 sh ang 4 w an 2 b a 3 x i 4,y v s 3 4 3 k g 4 4 d x x in 2 s sh 4 4 b x 4
265,110591,y ve 4 m ei 2 y ou 3 n eng 2 l i 4 y ing 4 f u 5 w ai 4 m ian 4 d e 5 sh i 2 j i 4 w en 4 t i 2,y ve 4 y ve 4 m ei 2 y ou 3 m ei 2 y ou 3 n eng 2 l i 4 y ing 4 f u 5 w ai 4 m ian 4 d e 5 sh i 2 j i 4 sh i 2 j i 4 w en 4 t i 2,y 4 v 4 u 4 4 l 4 in 4 f u ian 4 d e 4 x i 4 x i 4 x iu 4 t i 2
266,110592,m ing 2 x in 1 j ian 4 x ing 4 h e 2 b u 3 y v 2 r en 2 d ao 4 d e 5 k u 3 t ong 4 k un 4 q iong 2,m ing 2 x in 1 j ian 4 x ing 4 h e 2 b u 3 y v 2 r en 2 d ao 4 d e 5 k u 3 t ong 4 k un 4 x iong 1,u s vn 2 j 4 x 4 h b u 4 u d 4 d 4 h u 4 zh ong 4 g u sh 2
267,110593,z uo 4 p ai 2 zh u 3 j ing 4 b u 2 g uo 4 z ao 4 ch eng 2 p eng 2 s i 4 t i 3 b u 4 q in 2,z uo 4 p ai 2 zh u 3 j ing 4 b u 2 g uo 4 z ao 4 ch eng 2 p eng 2 s i 4 t i 3 b u 4 q in 2,uo 4 p 4 zh u zh u g 4 4 p 4 s 4 x u 4 ing 2
268,110594,w u 3 g u 3 b u 4 f en 1 d e 5 f ei 4 w u 4,w u 3 g u 3 b u 4 f en 1 d e 5 f ei 4 w u 4,w k p p e 5 h 4
269,110595,j in 4 sh i 4 w en 2 m ing 2 b u 4 c ong 2 z ong 1 j iao 4 x ia 4 sh ou 3,j in 4 sh i 4 w en 2 m ing 2 b u 4 c ong 2 b u 4 c ong 2 z ong 1 j iao 4 x ia 4 sh ou 3,j 4 sh 4 b u 4 sh ong ub u 4 ong sh ong 4 zh s 4 sh 5
270,110596,er 2 j ie 2 g uo 3 z i 4 ch eng 2 y i 2 g e 4 x in 1 z ong 1 j iao 4 b u 4 c ong 2 d ao 4 d e 2 r en 2 m en 2,er 2 j ie 2 g uo 3 z i 4 ch eng 2 y i 1 y i 2 g e 4 x in 1 x in 1 z ong 1 j iao 4 b u 4 b u 4 c ong 2 d ao 4 d ao 4 d e 2 r en 2 m en 2,w 4 j 4 g u 4 zh 4 4 g 4 sh ing 4 zh 4 4 u sh 4 d 4 d 4 d 4 2
